movieId,title,genres,imdbId,tmdbId,overview,poster_path,release_date,vote_average,vote_count
135787,Bruce Lee: A Warrior's Journey (2000),Documentary,297814,37588,"Documentary on the legendary martial artist Bruce Lee, with a focus on the production of his unfinished film Game of Death. Using interviews and behind-the-scenes footage, Lee aficionado John Little paints a portrait of the world's most famous action hero, concluding with a new cut of Game of Death's action finale, reconstructed from Lee's notes and recently-recovered footage.",/oSJhm6X4FOAmBSEfTe2OvqGuBN0.jpg,2000-10-22,7.3,104.0
135803,Five Element Ninjas (1982),Action,84921,41378,"A young martial artist vows to take revenge against the ninja who murdered his martial arts master and brothers. He finds a new teacher and faces, together with his new brothers, the Five Element Ninja challenge.",/nUidOywTrK8kceDCOHQRuLGqs4y.jpg,1982-04-21,6.9,91.0
135815,The Magnificent Ruffians (1979),Action|Drama,79043,141131,"Venom regulars Philip Kwok, Chiang Sheng, and Sun Chien star as a gang of unemployed martial artists who spend their days stuffing their faces at local restaurants and letting the staff beat them up instead of paying the bill. Their fortunes appear to improve when the head of a local security agency hires them to take out the competition, who their new employer insists is up to no good. But the boys are being played for fools, and after an unfortunate misunderstanding, they unite with their former adversary to take out the true villain.",/d30aShmmCxuI72YeTAq8j0Gapr6.jpg,1979-09-20,6.9,10.0
135861,Ted 2 (2015),Comedy,2637276,214756,"Newlywed couple Ted and Tami-Lynn want to have a baby, but in order to qualify to be a parent, Ted will have to prove he's a person in a court of law.",/38C91I7Xft0gyY7BITm8i4yvuRb.jpg,2015-06-25,6.317,7799.0
135885,Absolutely Anything (2015),Comedy|Sci-Fi,1727770,86828,Eccentric aliens give a man the power to do anything he wants to determine if Earth is worth saving.,/2gkyLFG3MpbqXC1eF8dlSge886s.jpg,2015-02-13,5.905,1569.0
135887,Minions (2015),Adventure|Animation|Children|Comedy,2293640,211672,"Minions Stuart, Kevin and Bob are recruited by Scarlet Overkill, a super-villain who, alongside her inventor husband Herb, hatches a plot to take over the world.",/dr02BdCNAUPVU07aOodwPYv6HCf.jpg,2015-06-17,6.417,10889.0
135937,The Silence of the Hams (1994),Comedy|Thriller,111190,10450,"The federal agent Joe Dee Foster is currently investigating a serial killer, helped by doctor Animal who is isolated in a maximum security jail.",/s4mxntM3FM7joVGz1LECSGfvYtm.jpg,1994-03-11,4.9,191.0
136012,Bloodsport III (1996),Action|Thriller,115714,36692,"Bloodsport III brings us back to the world of Alex Cardo. This time he must battle in a fight to end all fights - The Kumite, the most vicious warrior alive - Beast. He must not only battle for his own honor, but also avenge the death of Sun, his mentor, teacher, and spiritual ""father"", when Sun is spitefully killed by crime boss Duvalier. In order to defeat Beast, destroy Duvalier, and avenge Sun's death, Alex turns to Leung to whom he was indebted in Bloodsport II. Leung directs him to the great shaman, Makato ""the Judge"", to whom Alex must turn for guidance. The judge teaches him to fully channel the energy in his mind and body in order to rout the Beast in the Kumite...",/xgr8VRMyNrw8RooFuwrIxGnITVg.jpg,1996-12-05,5.525,101.0
136016,The Good Dinosaur (2015),Adventure|Animation|Children|Comedy|Fantasy,1979388,105864,An epic journey into the world of dinosaurs where an Apatosaurus named Arlo makes an unlikely human friend.,/8RSkxOO80btfKjyiC5ZiTaCHIT8.jpg,2015-11-14,6.7,5840.0
136018,Black Mass (2015),Crime|Drama,1355683,261023,"The true story of Whitey Bulger, the brother of a state senator and the most infamous violent criminal in the history of South Boston, who became an FBI informant to take down a Mafia family invading his turf.",/zfwciv4LIJkNQsfuhYGv0Nkiweg.jpg,2015-09-17,6.522,3491.0
136020,Spectre (2015),Action|Adventure|Crime,2379713,206647,"A cryptic message from Bond’s past sends him on a trail to uncover a sinister organization. While M battles political forces to keep the secret service alive, Bond peels back the layers of deceit to reveal the terrible truth behind SPECTRE.",/zj8ongFhtWNsVlfjOGo8pSr7PQg.jpg,2015-10-26,6.566,10933.0
136024,The Professional: Golgo 13 (1983),Action|Animation|Crime,86148,17922,"Indestructible to his enemies and irresistible to women, the professional assassin codenamed Golgo 13 is shrouded in mystery and anonymity. If you're on his hit list, you're already dead. Always hired on his reputation alone, Golgo never breaks a contract. Can he survive the combined forces of the FBI, CIA, the Pentagon and the U.S. Army? Has the nameless agent finally met his match against the superhuman powers of the Snake and the twin evils of the psychopathic mercenaries, Gold and Silver?",/nOTFmar2FyhDEDFNIMQL97K5Pcg.jpg,1983-05-28,6.2,80.0
136297,Mortal Kombat: The Journey Begins (1995),Action|Animation,363828,72886,"As the three chosen defenders of Earth travel to Shang Tsung's island, Rayden teaches them how to become the masters of their destinies, overcome their foes, and control their powers. Liu Kang, Sonya Blade and Johnny Cage must defeat Shang Tsung, Sub Zero, Scorpion and Goro in a tournament of Mortal Kombat if they are to survive and save the fate of the earth.",/11IzPcxoq22dqrftKgt5CZPHjhM.jpg,1995-08-28,3.833,36.0
136305,Sharknado 3: Oh Hell No! (2015),Horror|Sci-Fi,3899796,331446,"The sharks take bite out of the East Coast when the sharknado hits Washington, D.C. and Orlando, Florida.",/r8qy2CgaSjJYusWy3XkbZieK5aG.jpg,2015-07-22,4.633,519.0
136341,Scooby-Doo! and the Samurai Sword (2009),Animation|Children|Comedy,1421378,16390,"The Mystery Inc. gang takes a trip to Japan and finds themselves circling Asia and the Pacific in a treasure hunt, racing against the vengeful Black Samurai and his Ninja warriors to find the legendary Sword of Fate, an ancientblade fabled to possess extraordinary supernaturalpowers.",/qJ0UlWWrBn2fnAg4SifTJbDUuaf.jpg,2009-04-07,7.7,272.0
136353,Scooby-Doo! and the Loch Ness Monster (2004),Animation|Children|Comedy,418141,12902,"While the gang travel to Scotland to visit Daphne's cousin and witness the annual Highland Games, they find themselves terrorized by the legendary Loch Ness Monster.",/hmeJnofknkSnczzN3J7Wvfn7OGI.jpg,2004-05-20,7.3,439.0
136355,Big Top Scooby-Doo! (2012),Animation|Children|Comedy,2235542,119321,"When Scooby and the gang hear of a werewolf plaguing a traveling circus, they go undercover as circus performers to get to the bottom.",/i0zImtsknzWLl5OvAQ23Y3gfEYZ.jpg,2012-10-09,7.692,209.0
136359,Scooby-Doo Goes Hollywood (1979),Animation|Children|Comedy,191423,36972,Shaggy and Scooby-Doo quit their Saturday morning TV series in pursuit of Hollywood stardom.,/t0DDWZVOyRjrpotc2qOvcFsRryp.jpg,1979-12-23,7.624,141.0
136443,Gabriel Iglesias: Hot and Fluffy (2007),Comedy,1082588,20720,"Gabriel Iglesias is one of the fastest-rising comics today! With his unique brand of humor, lovable stage presence and wide range of voices and impressions, it's no wonder that he already has a huge fan following. Now you can see Comedy Central's ""Comic of the Year"" in his sold-out performance at the historic Fox Theatre in Bakersfield, California!",/hYYiubXgtEmWvsaKVp3ssAzUr9l.jpg,2007-08-04,7.5,89.0
136445,George Carlin: Back in Town (1996),Comedy,246641,34509,"Back in Town is George Carlin's ninth HBO special. It was also released on CD on September 17, 1996. This was also his first of many performances at the Beacon Theater in New York City. He rants about Abortion, The death penalty, prison farms, fart jokes, free floating hostility and words.",/gMA34cMwtPKG1GbKlWokMSmUDIE.jpg,1996-03-30,7.621,70.0
136447,George Carlin: You Are All Diseased (1999),Comedy,246645,34513,"Legendary comic Carlin comes back to the Beacon theater to angrily rant about airport security, germs, cigars, angels, children and parents, men, names, religion, god, advertising, Bill Jeff and minorities.",/rLW93IZAIwnnN9P1oGJjidsPoEm.jpg,1999-02-06,7.8,88.0
136449,Ghost in the Shell 2.0 (2008),Action|Animation|Sci-Fi,1260502,14092,"In the year 2029, Section 9, a group of cybernetically enhanced cops, are called in to investigate and stop a highly-wanted hacker known as 'The Puppetmaster'.  Ghost in the Shell 2.0 is a reproduced version of its original 1995 counterpart. Among a numerous enhancements, for the film's 2.0 release, were a number of scenes were overhauled with 3D animation, visual improvements, and soundtrack rerecorded in 6.1 surround sound.",/5ngIhoA0b4aGBoPFPURAbDwCKT7.jpg,2008-07-12,7.4,441.0
136469,Larry David: Curb Your Enthusiasm (1999),Comedy,218388,261414,Mock documentary about Seinfeld writer Larry David featuring contributions from his friends and colleagues. Larry makes a return to stand-up comedy and prepares to film a television special for HBO.  This is the original special that gave birth to the long-running award-winning HBO series.,/oAPbSMOWJCXXJbRYNBfzojE8Lql.jpg,1999-10-17,7.5,91.0
136471,Kevin Hart: Laugh at My Pain (2011),Comedy|Documentary,1999192,74510,Experience the show that quickly became a national phenomenon. Get an up-close and personal look at Kevin back in Philly where he began his journey to become one of the funniest comedians of all time. You will laugh 'til it hurts!,/jk7C5sIDHSGiJjBQz6bmPNP1WOF.jpg,2011-09-09,7.109,147.0
136503,Tom and Jerry: Shiver Me Whiskers (2006),Animation|Children|Comedy,808508,60293,"Dueling cat-and-mouse team Tom and Jerry hit the high seas on a hunt for buried treasure in this pirate adventure. The tale begins when crew member Tom sets sail with an infamous pirate and finds a treasure map along with stowaway Jerry. The furry swashbucklers race to a deserted island where X marks the spot, but along with battling each other, they must outwit ruthless buccaneers, angry monkeys and a giant octopus to strike it rich.",/8kJT2PQXBdLvT7jimzgxQFWXPBK.jpg,2006-08-21,6.9,164.0
136511,Jeff Dunham: All Over the Map (2014),Comedy,4209802,300685,"Jeff Dunham and his iconic creations, Achmed, Walter, Peanut, and Bubba J. have embarked on an unprecedented world tour through five continents, logging almost 100,000 miles and starring in arenas where few American comedians have dared to perform. Tell the wrong joke in Singapore or United Arab Emirates and risk being handcuffed before you ever leave the stage. Bring Achmed the Dead Terrorist on stage in Malaysia after a government warning forbidding his presence, and you may never leave Kuala Lumpur. While Dunham crafts pop culture references that can excite a local audience upon entering each country, Jeff shows that humor is truly universal. Most of the time.",/9o97CIpO5FgNXBYoXYxfgoV4lrz.jpg,2014-11-18,6.2,21.0
136540,The FP (2012),Comedy,1296373,85860,"Two rival gangs fight for control of Frazier Park -- a deadly arena in competitive dance-fight video game ""Beat-Beat Revolution.""",/nmo8R1FpBEsC80qYOaXtx2vMrSa.jpg,2011-03-13,4.9,32.0
136556,Kung Fu Panda: Secrets of the Masters (2011),Animation|Children,1980162,81003,"Po and the Furious Five uncover the legend of three of kung fu's greatest heroes: Master Thundering Rhino, Master Storming Ox, and Master Croc.",/xON7QZ6yHYt1S1Aji0wfGQ1a7ml.jpg,2011-12-12,6.448,267.0
136562,Steve Jobs (2015),Drama,2080374,321697,"Set backstage at three iconic product launches and ending in 1998 with the unveiling of the iMac, Steve Jobs takes us behind the scenes of the digital revolution to paint an intimate portrait of the brilliant man at its epicenter.",/ljiRO29Y9khEERRqMluptUYunJ9.jpg,2015-10-09,6.8,4269.0
136564,Macbeth (2015),Drama,2884018,225728,"Feature film adaptation of Shakespeare's Scottish play about General Macbeth whose ambitious wife urges him to use wicked means in order to gain power of the throne over the sitting king, Duncan.",/a5NEpil29Uns1wEYF8k99qVgj1T.jpg,2015-09-22,6.454,1494.0
136598,Vacation (2015),Adventure|Comedy,1524930,296099,"Hoping to bring his family closer together and to recreate his childhood vacation for his own kids, a grown up Rusty Griswold takes his wife and their two sons on a cross-country road trip to the coolest theme park in America, Walley World. Needless to say, things don't go quite as planned.",/fYDALvoCt3DBlSWN6pSAnGQ9ld7.jpg,2015-07-28,6.305,3873.0
136602,Creep (2014),Horror|Thriller,2428170,250574,"Looking for work, Aaron comes across a cryptic online ad: “$1,000 for the day. Filming service. Discretion is appreciated.” Low on cash and full of naiveté, he decides to go for it. He drives to a cabin in a remote mountain town where he meets Josef, his cinematic subject for the day. Josef is sincere and the project seems heartfelt, so Aaron begins to film. But as the day goes on, it becomes clear that Josef is not who he says, and his intentions are not at all pure.",/qn53D574tT0YRyLgirEFHQwGUXw.jpg,2014-06-23,6.387,1549.0
136654,The Face of an Angel (2015),Drama,2967008,254024,Both a journalist and a documentary filmmaker chase the story of a murder and its prime suspect.,/nFY7bO60ENfXRq4fqzA22snQUls.jpg,2014-09-06,5.1,189.0
136664,Wild Horses (2015),Crime|Drama,4442130,324333,"Texas Ranger Samantha Payne reopens a 15-year-old missing person case, and uncovers evidence that suggests that the boy was likely murdered on a ranch belonging to wealthy family man, Scott Briggs. When Scott’s estranged son unexpectedly returns home during the investigation, Samantha becomes even more convinced that the Briggs family was involved, and will stop at nothing to discover the truth about the boy’s death - even putting her own life in jeopardy.",/77iVwo0oBaHRk4sFOBcMCh71xlr.jpg,2015-06-05,4.822,101.0
